MakeValue|ModelValue|ModelGroup|Model_Description|MotorType|SumInsured|ClaimTypeValue|CC|Seat|Weight|AgeDriver|AgeCar|AgeCarMax|BasePremium|MainPremium|EndorsePremium01|EndorsePremium02|EndorsePremium03|DriverDiscountRate|DriverDiscount|GroupDiscountRate|GroupDiscountAmt|HistoryDiscountRate|HistoryDiscountAmt|OtherDiscountRate|OtherDiscountAmt|PlusPremium1|PlusPremium2|NetPremium|Stamp|VAT|TotalPremium|DeductAmt|FIRE&THEFT|TPPI_P|TPPI_C|TPPD|Bail Bond|PA_Driver|PA_Passengers|MED|CommissionRate|PromotionDiscountRate|PromotionDiscountAmt|PromotionEffectiveDate|PromotionExpiryDate|CarGroup|ProductType
Honda|Accord|Accord|Sedan 4dr EL 5sp FWD 2.0|110|1150000|02|2000|7|||1|5||||||||||||||||26063.00|105.00|1831.76|28000.00||1150000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|HR-V|HR-V|Hatch 4dr E Limited CVT FWD 1.8|110|840000|02|1800|7|||1|5||||||||||||||||21875.00|88.00|1537.41|23500.00||840000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|Brio|Brio|Hatch 4dr V CVT (MY2016) FWD 1.2|110|390000|02|1200|7|||1|5||||||||||||||||16289.00|66.00|1144.85|17500.00||390000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Brio|Brio|Sedan 4dr Amaze V CVT (MY2016) FWD 1.2|110|410000|02|1200|7|||1|5||||||||||||||||17220.00|69.00|1210.23|18500.00||410000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Brio|Brio|Sedan 4dr Amaze SV CVT (MY2016) FWD 1.2|110|460000|02|1200|7|||1|5||||||||||||||||17220.00|69.00|1210.23|18500.00||460000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|City|City|Sedan 4dr S 5MT FWD 1.5 |110|440000|02|1500|7|||1|5||||||||||||||||17220.00|69.00|1210.23|18500.00||440000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|City|City|Sedan 4dr S CVT FWD 1.5 |110|470000|02|1500|7|||1|5||||||||||||||||17220.00|69.00|1210.23|18500.00||470000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|City|City|Sedan 4dr V CVT FWD 1.5 |110|510000|02|1500|7|||1|5||||||||||||||||18151.00|73.00|1275.68|19500.00||510000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|City|City|Sedan 4dr V+ CVT FWD 1.5 |110|550000|02|1500|7|||1|5||||||||||||||||18151.00|73.00|1275.68|19500.00||550000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|City|City|Sedan 4dr SV CVT FWD 1.5 |110|580000|02|1500|7|||1|5||||||||||||||||18151.00|73.00|1275.68|19500.00||580000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|City|City|Sedan 4dr SV+ CVT FWD 1.5 |110|600000|02|1500|7|||1|5||||||||||||||||18151.00|73.00|1275.68|19500.00||600000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Civic|Civic|Hatch 4dr Turbo CVT FWD 1.5|110|930000|02|1500|7|||1|5||||||||||||||||23271.00|94.00|1635.55|25000.00||930000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|CR-V|CR-V|Wagon 4dr E i-VTEC CVT FWD 2.4|110|1110000|02|2400|7|||1|5||||||||||||||||26063.00|105.00|1831.76|28000.00||1110000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|MOBILIO|MOBILIO|Wagon 4dr S AT 5 Seat CVT FWD 1.5|110|520000|02|1500|7|||1|5||||||||||||||||17686.00|71.00|1242.99|19000.00||520000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|MOBILIO|MOBILIO|Wagon 4dr V AT 7 Seat CVT FWD 1.5|110|550000|02|1500|7|||1|5||||||||||||||||17686.00|71.00|1242.99|19000.00||550000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|MOBILIO|MOBILIO|Wagon 4dr RS AT CVT FWD 1.5|110|610000|02|1500|7|||1|5||||||||||||||||19082.00|77.00|1341.13|20500.00||610000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|Jazz|Jazz|Hatch 4dr S MT CVT FWD 1.5|110|440000|02|1500|7|||1|5||||||||||||||||17220.00|69.00|1210.23|18500.00||440000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Jazz|Jazz|Hatch 4dr S CVT FWD 1.5|110|470000|02|1500|7|||1|5||||||||||||||||17220.00|69.00|1210.23|18500.00||470000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Jazz|Jazz|Hatch 4dr V CVT FWD 1.5|110|520000|02|1500|7|||1|5||||||||||||||||18151.00|73.00|1275.68|19500.00||520000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Jazz|Jazz|Hatch 4dr V+ CVT FWD 1.5|110|550000|02|1500|7|||1|5||||||||||||||||18151.00|73.00|1275.68|19500.00||550000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Jazz|Jazz|Hatch 4dr RS CVT FWD 1.5|110|590000|02|1500|7|||1|5||||||||||||||||18151.00|73.00|1275.68|19500.00||590000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Jazz|Jazz|Hatch 4dr RS+ CVT FWD 1.5|110|600000|02|1500|7|||1|5||||||||||||||||18151.00|73.00|1275.68|19500.00||600000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Nissan|Juke|Juke|Wagon 4dr E XTRONIC CVT FWD 1.6i (CBU)|110|650000|02|1600|7|||1|5||||||||||||||||19082.00|77.00|1341.13|20500.00||650000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Nissan|Juke|Juke|Wagon 4dr V XTRONIC CVT FWD 1.6i (CBU)|110|680000|02|1600|7|||1|5||||||||||||||||19082.00|77.00|1341.13|20500.00||680000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Nissan|Almera|Almera|Sedan 4dr E XTRONIC CVT 4sp FWD 1.2i|110|390000|02|1200|7|||1|5||||||||||||||||16289.00|66.00|1144.85|17500.00||390000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Nissan|Almera|Almera|Sedan 4dr ES XTRONIC CVT 4sp FWD 1.2i|110|410000|02|1200|7|||1|5||||||||||||||||17220.00|69.00|1210.23|18500.00||410000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Nissan|Almera|Almera|Sedan 4dr V XTRONIC CVT 4sp FWD 1.2i|110|450000|02|1200|7|||1|5||||||||||||||||17220.00|69.00|1210.23|18500.00||450000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Nissan|Almera|Almera|Sedan 4dr VL XTRONIC CVT 4sp FWD 1.2i|110|470000|02|1200|7|||1|5||||||||||||||||17220.00|69.00|1210.23|18500.00||470000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Nissan|Frontier Navara_2DR|Frontier Navara|Pickup 2dr Single Cab XE Man 6sp RWD 2.5i|210|370000|02|2500|3|3000||1|5||||||||||||||||16755.00|68.00|1177.61|18000.00||370000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Nissan|Frontier Navara_2DR|Frontier Navara|Pickup 2dr Single Cab XE Man 6sp RWD 2.5i (CNG)|210|420000|02|2500|3|3000||1|5||||||||||||||||17220.00|69.00|1210.23|18500.00||420000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Nissan|Frontier Navara_2DR|Frontier Navara|Pickup 2dr Single Cab XE Man 5sp RWD 2.5DCT|210|400000|02|2500|3|3000||1|5||||||||||||||||16755.00|68.00|1177.61|18000.00||400000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Nissan|Frontier Navara_2DR|Frontier Navara|Pickup 2dr Ext. Cab SE Man 6sp RWD 2.5i|210|450000|02|2500|3|3000||1|5||||||||||||||||17220.00|69.00|1210.23|18500.00||450000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Nissan|Frontier Navara_2DR|Frontier Navara|Pickup 2dr Ext. Cab SE Man 6sp RWD 2.5i (CNG)|210|510000|02|2500|3|3000||1|5||||||||||||||||18151.00|73.00|1275.68|19500.00||510000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Nissan|Frontier Navara_2DR|Frontier Navara|Pickup 2dr Ext. Cab SE Man 6sp RWD 2.5DCT|210|480000|02|2500|3|3000||1|5||||||||||||||||17220.00|69.00|1210.23|18500.00||480000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Nissan|Frontier Navara_2DR|Frontier Navara|Pickup 2dr Ext. Cab Calibre SE Man 6sp RWD 2.5DCT|210|530000|02|2500|3|3000||1|5||||||||||||||||18151.00|73.00|1275.68|19500.00||530000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
